Date,SP500,SMALL CAP,TBILL,GOVT IT,GOVT LT,CORP LT,INFLATION
11/30/1970,0.0598,0.072610001,0.004233063,0.005411861,-0.008389892,0.037200147,0.005063187
10/31/1970,0.0506,0.013709997,0.004553934,0.04508716,0.079121891,0.058399909,0.003387042
9/30/1970,-0.0083,-0.070621002,0.004599953,0.009461961,-0.010859918,-0.009599872,0.005105818
8/31/1970,0.0362,0.108591004,0.005368006,0.019627098,0.022786777,0.013900008,0.005133407
7/31/1970,0.0478,0.094869995,0.005339114,0.011632755,-0.001919822,0.009999814,0.001713608
6/30/1970,0.0769,0.055352001,0.005231911,0.015168143,0.031945957,0.055600072,0.003439001
5/31/1970,-0.0466,-0.092874002,0.005810777,0.006092068,0.048637823,0.000100111,0.005186183
4/30/1970,-0.0578,-0.103135996,0.005269086,0.011040032,-0.046839942,-0.016299995,0.004339798
3/31/1970,-0.0875,-0.172777999,0.00504294,-0.0207202,-0.041319928,-0.025000151,0.006114273
2/28/1970,0.0044,-0.028454002,0.005705345,0.008749184,-0.006780098,-0.004499929,0.005267672
1/31/1970,0.0557,0.038720002,0.006179694,0.043892894,0.058697224,0.040100036,0.005296043
12/31/1969,-0.0736,-0.060829997,0.006044188,0.003045992,-0.002139999,0.014099869,0.003543046
11/30/1969,-0.0158,-0.068748003,0.006435067,-0.019259902,-0.006830252,-0.013399826,0.006239136
10/31/1969,-0.0314,-0.055728,0.005155617,-0.004740216,-0.024339958,-0.047100058,0.005376238
9/30/1969,0.0458,0.06098,0.005964094,0.033269154,0.036523979,0.012699973,0.003596728
8/31/1969,-0.0223,-0.026085999,0.006214291,-0.029999972,-0.053109942,-0.024399923,0.004517189
7/31/1969,0.0429,0.073207,0.005048659,-0.001830144,-0.006879963,-0.002000054,0.004536708
6/30/1969,-0.0575,-0.106966002,0.005315336,0.008248215,0.007925973,0.00049998,0.004558367
5/31/1969,-0.0531,-0.116471998,0.00511866,-0.008390096,0.021436928,0.003500038,0.006421809
4/30/1969,0.0003,0.017348998,0.004833022,-0.008159916,-0.049019875,-0.022700118,0.002760082
3/31/1969,0.024,0.039467,0.005331294,0.007853022,0.042657,0.033499986,0.006480769
2/28/1969,0.0371,0.039560002,0.004640924,0.009719968,0.001029914,-0.019999851,0.008402936
1/31/1969,-0.0449,-0.098987,0.004608799,-0.001320091,0.004166973,-0.015999961,0.003749424
12/31/1968,-0.0057,-0.016594002,0.005267194,0.008635854,-0.020559994,0.013899931,0.002819745
11/30/1968,-0.0393,0.006219,0.004276142,-0.017319762,-0.036269819,-0.023299988,0.002828226
10/31/1968,0.0504,0.076410001,0.00424484,-0.001280187,-0.026890047,-0.022600138,0.003783882
9/30/1968,0.0097,0.003040999,0.004364151,0.000912081,-0.013230138,-0.015999932,0.005708735
8/31/1968,0.0411,0.059942001,0.004256815,0.005528931,-0.010229982,-0.005300001,0.002863309
7/31/1968,0.014,0.036703002,0.004220801,0.002099145,-0.000289834,0.020599926,0.002871016
6/30/1968,-0.0159,-0.034548003,0.004771117,0.0176378,0.028915873,0.034100096,0.004807687
5/31/1968,0.0116,0.003014002,0.004251116,0.016675255,0.023000961,0.012199973,0.00580312
4/30/1968,0.0151,0.099866997,0.004459845,0.006362973,0.004283084,0.003200121,0.002910003
3/31/1968,0.0832,0.146057997,0.004292364,-0.001590009,0.022675986,0.004799799,0.002917972
2/29/1968,0.0057,-0.010906,0.003802835,-0.002610065,-0.02116012,-0.019699907,0.004888109
1/31/1968,-0.0224,-0.070907998,0.003873935,0.003999915,-0.003320004,0.003699968,0.002940859
12/31/1967,-0.0413,0.015410999,0.004041851,0.014535186,0.032783264,0.036100123,0.003937112
11/30/1967,0.0289,0.096542998,0.003333204,0.000686927,0.019213799,0.01269987,0.002962244
10/31/1967,0.0037,0.011666008,0.003550795,0.002782875,-0.019649847,-0.027200026,0.002969978
9/30/1967,-0.0265,-0.031086006,0.003938929,-0.004879913,-0.039990053,-0.028099882,0.002978825
8/31/1967,0.0354,0.056463998,0.003204414,0.000685948,-0.000450069,0.009399973,0.001989835
7/31/1967,-0.0091,0.002045005,0.003111978,-0.003559866,-0.008429939,-0.000700065,0.002994225
6/30/1967,0.048,0.095076999,0.00314989,0.013308981,0.006824984,0.004100158,0.005015044
5/31/1967,0.0202,0.101719,0.002659134,-0.022670012,-0.031200086,-0.022300072,0.003017783
4/30/1967,-0.0499,-0.008473002,0.003333842,0.004358795,-0.003879849,-0.025400086,0.003026917
3/31/1967,0.0449,0.027052999,0.003247693,-0.008879867,-0.029120166,-0.007099841,0.002022025
2/28/1967,0.0422,0.061474001,0.003898339,0.01833587,0.019797024,0.011699985,0.002026122
1/31/1967,0.0047,0.044950007,0.003568734,-0.001309966,-0.022079824,-0.020099991,0.001014088
12/31/1966,0.0812,0.183832985,0.004313269,0.011834028,0.015414991,0.044999941,0
11/30/1966,0.0015,0.006531006,0.004018804,0.0222542,0.041310826,0.020099997,0.001015118
10/31/1966,0.0061,0.049128003,0.003975329,0.002750005,-0.014849869,-0.001999997,0
9/30/1966,0.0507,-0.010728002,0.004532948,0.007483992,0.022811877,0.026099938,0.004077026
8/31/1966,-0.0039,-0.016357999,0.004002967,0.021625798,0.03322494,0.00780003,0.002042677
7/31/1966,-0.0749,-0.107963001,0.00410197,-0.01246004,-0.020620005,-0.025899976,0.005132904
6/30/1966,-0.0106,-0.001242,0.003542791,-0.002499744,-0.00369,-0.009800119,0.003090366
5/31/1966,-0.0134,-0.001200006,0.003757361,-0.002380135,-0.001570033,0.00300009,0.003098833
4/30/1966,-0.0515,-0.096117996,0.004125845,0.001070831,-0.005939756,-0.002600015,0.001034012
3/31/1966,0.0232,0.034330006,0.00341968,-0.001849804,-0.006269968,0.001299913,0.004153788
2/28/1966,-0.0193,-0.019192002,0.003846467,0.018720868,0.029640835,-0.005899798,0.003125217
1/31/1966,-0.0154,0.031118001,0.003473628,-0.008349777,-0.024999949,-0.011300153,0.006289181
12/31/1965,0.0074,0.075560004,0.003788059,0.00024988,-0.010380168,0.002200146,0
11/30/1965,0.0114,0.062183986,0.003312915,-0.014859983,-0.007759749,-0.014900134,0.003154793
10/31/1965,-0.0063,0.037086002,0.003497912,0.000670875,-0.006220049,-0.005699993,0.00210725
9/30/1965,0.0299,0.057223008,0.003147205,2.70669E-05,0.00270996,0.004600082,0.001054736
8/31/1965,0.0346,0.03471899,0.003128244,-0.000490005,-0.003380126,-0.001500048,0.002113932
7/31/1965,0.0251,0.059508,0.003299747,0.001923892,-0.001289823,-0.000599961,-0.002110038
6/30/1965,0.0161,0.044852009,0.003099792,0.001737165,0.002197917,0.00189992,0.001055849
5/31/1965,-0.0462,-0.090063002,0.003533156,0.004876069,0.004734041,0.0003001,0.005308412
4/30/1965,-0.0053,-0.007807999,0.003113132,0.003514926,0.001777022,-0.000799987,0.002127997
3/31/1965,0.0368,0.050868993,0.003052831,0.002585098,0.003649024,0.002099965,0.00320193
2/28/1965,-0.0121,0.02379101,0.003589203,0.004297792,0.005365051,0.001199934,0.001067685
1/31/1965,0.0009,0.038986987,0.002981125,0.001792146,0.001395788,0.000900109,0
12/31/1964,0.0357,0.052917017,0.002827604,0.004213942,0.003998177,0.008099897,0
11/30/1964,0.0064,-0.011191001,0.003117438,0.005823918,0.002999897,0.008799965,0.001069976
10/31/1964,-0.0027,0.001081984,0.002897803,-0.000370049,0.001692874,-0.000399838,0.002144541
9/30/1964,0.0106,0.020527011,0.002929226,0.003245053,0.004316046,0.004999808,0.001072845
8/31/1964,0.0312,0.040245002,0.002801744,0.004509184,0.004952968,0.002100029,0.002150882
7/31/1964,-0.0138,-0.002896994,0.002836791,0.002713803,0.001992168,0.003699963,-0.001073997
6/30/1964,0.0207,0.039828994,0.002971289,0.002741244,0.000758018,0.005199981,0.002153198
5/31/1964,0.0189,0.016257997,0.003047631,0.003585891,0.006899903,0.004800056,0.002157844
4/30/1964,0.0139,0.015678007,0.002555293,0.008050824,0.005019985,0.005700148,0
3/31/1964,0.0086,0.009333983,0.002930225,0.00329701,0.00467511,0.003999834,0.001079797
2/29/1964,0.0177,0.021869006,0.003126022,0.001644275,0.003688878,-0.006199907,0.001080964
1/31/1964,0.0124,0.036482997,0.00262682,0.001163708,-0.001089811,0.00539992,-0.001079797
12/31/1963,0.0295,0.027425018,0.002956998,0.003324073,-0.001360185,0.008700008,0.001080964
11/30/1963,0.027,-0.004762015,0.002923157,0.000282165,-0.000619797,-0.003399846,0.002167196
10/31/1963,-0.008,-0.010639988,0.002706832,0.003953887,0.005078818,0.001499841,0.001085065
9/30/1963,0.0349,0.02363398,0.002917666,0.001063923,-0.002580061,0.004900092,0.00108566
8/31/1963,-0.0085,-0.016289998,0.002734051,0.001374164,0.000439956,-0.002300069,0
7/31/1963,0.0514,0.051720998,0.00247718,0.001891824,0.002146138,0.00350003,0
6/30/1963,-0.0008,0.003285017,0.002679989,0.000347091,0.003097073,0.002800065,0.004362168
5/31/1963,-0.0176,-0.011840997,0.002262254,0.001375861,0.00193204,0.004299844,0.004380689
4/30/1963,0.017,0.043631995,0.002423967,0.001381041,0.002255934,0.004800149,0
3/31/1963,0.0513,0.03117001,0.002535535,0.003045239,-0.001180184,-0.005099993,0
2/28/1963,0.0382,0.014873977,0.002291376,0.002738818,0.00086512,0.002599943,0.001096373
1/31/1963,-0.0261,0.003422013,0.00227177,0.001716973,0.000753017,0.002300028,0.001097576
12/31/1962,0.052,0.090632984,0.002504964,-0.002869777,-9.99454E-05,0.00589991,0.001099373
11/30/1962,0.0163,-0.008914982,0.002311304,0.005577702,0.003493797,0.002300143,-0.001098166
10/31/1962,0.1047,0.124791003,0.00199665,0.006005258,0.002115237,0.006200006,0
9/30/1962,0.0076,-0.037326001,0.002550282,0.005066988,0.008375776,0.006799973,-0.001095785
8/31/1962,-0.0453,-0.065879013,0.002064024,0.002112739,0.006081208,0.008900001,0.00551268
7/31/1962,0.0183,0.028919018,0.002343728,0.012467312,0.018711022,0.014299931,0
6/30/1962,0.0667,0.076286995,0.002662477,-0.001220015,-0.010889977,-0.00149998,0.002210302
5/31/1962,-0.079,-0.078473993,0.00195762,-0.002760061,-0.007550134,-0.002600088,0
4/30/1962,-0.0834,-0.100877012,0.002401,0.004883895,0.004575103,0,0
3/31/1962,-0.0595,-0.077735996,0.00224787,0.002451174,0.008201976,0.014200035,0.002214602
2/28/1962,-0.0034,0.005673989,0.002038376,0.008917854,0.025329916,0.015100003,0.002220115
1/31/1962,0.0187,0.018745001,0.002015749,0.015499083,0.01030098,0.005199938,0.002225055
12/31/1961,-0.0355,0.013639998,0.002411394,-0.004540007,-0.001409938,0.008000069,0
11/30/1961,0.0056,0.007936011,0.0018639,0.001755763,-0.012450081,-0.002600088,0
10/31/1961,0.0418,0.061309007,0.001544705,-0.001879776,-0.002019998,0.00280002,0
9/30/1961,0.0308,0.026166991,0.001858344,0.001360895,0.007111056,0.012700072,0
8/31/1961,-0.0173,-0.033868004,0.001676946,0.007872976,0.01291392,0.014399984,0.002230017
7/31/1961,0.0221,0.013033014,0.001414096,0.001893007,-0.003770057,-0.001799999,-0.001114065
6/30/1961,0.0352,0.003129983,0.001823417,0.00065394,0.003461985,0.004000149,0.004474398
5/31/1961,-0.0263,-0.054333994,0.002008146,-0.002539957,-0.007469737,-0.008000072,0.001119702
4/30/1961,0.0216,0.042714997,0.001780402,-0.002769935,-0.004590116,0.0048999,0
3/31/1961,0.0063,0.012698008,0.001745522,0.005361911,0.011512034,-0.011599857,0
2/28/1961,0.0281,0.061896996,0.002038373,0.003650182,-0.003750169,-0.002900121,0
1/31/1961,0.0295,0.058922012,0.001432654,0.009028013,0.020006236,0.021000001,0
12/31/1960,0.0659,0.091498003,0.001873896,-0.005939933,-0.010699999,0.014800081,0
11/30/1960,0.0492,0.033219979,0.001553594,0.021037928,0.027900985,0.010399991,0
10/31/1960,0.0433,0.043703994,0.001318817,-0.009360194,-0.006600031,-0.006999989,0.001120957
9/30/1960,0.0006,-0.040075988,0.002155855,0.001634078,-0.002810207,0.000800008,0.004504022
8/31/1960,-0.0575,-0.073826992,0.001578116,0.002855924,0.007524066,-0.006299994,0.001127275
7/31/1960,0.029,0.052473999,0.001657104,-0.000449805,-0.006729807,0.011700014,0
6/30/1960,-0.0219,-0.018936994,0.001329631,0.026701779,0.036754998,0.02569984,0
5/31/1960,0.0224,0.034005994,0.002387325,0.02168105,0.017255809,0.014100118,0.002259644
4/30/1960,0.0298,0.020449973,0.002736854,0.003143922,0.015174021,-0.002099943,0
3/31/1960,-0.0146,-0.018688997,0.001944181,-0.006419785,-0.016980011,-0.002200034,0.005682432
2/29/1960,-0.011,-0.031495994,0.003468671,0.029169906,0.028206014,0.019099808,0
1/31/1960,0.0121,0.004966004,0.002863122,0.007180172,0.020388173,0.01280022,0.001137535
12/31/1959,-0.0688,-0.030642988,0.003318284,0.015410031,0.011182729,0.010699927,-0.001135633
11/30/1959,0.0302,0.032240999,0.00335104,-0.00196022,-0.015889662,-0.009600078,0
10/31/1959,0.0159,0.022228,0.002553715,-0.009189846,-0.011870299,0.013499955,0
9/30/1959,0.0139,0.022676993,0.003015019,0.017367939,0.015037077,0.016500213,0.003421003
8/31/1959,-0.0431,-0.043097004,0.003085164,0.001955854,-0.005650103,-0.008800158,0.003432129
7/31/1959,-0.0125,-0.008782014,0.001860506,-0.007809839,-0.004119999,-0.006799864,-0.001143349
6/30/1959,0.0375,0.032712033,0.002523468,0.003362131,0.005993153,0.008899812,0.002291322
5/31/1959,-0.001,-0.004209029,0.002449745,-0.007670314,0.001048953,0.004400068,0.0046025
4/30/1959,0.0215,0.001363027,0.002188842,-9.9753E-05,-0.000549956,-0.011400077,0.00115195
3/31/1959,0.0415,0.011670998,0.001991266,-0.005209945,-0.011680126,-0.017199812,0.001153279
2/28/1959,0.0032,0.002703981,0.002177202,-0.003720106,0.001664286,-0.008300093,0
1/31/1959,0.0025,0.029500994,0.001881866,0.010739867,0.011739951,0.012600126,-0.00115195
12/31/1958,0.0065,0.057461021,0.002051223,-0.001339896,-0.00803004,-0.00280001,0.001152659
11/30/1958,0.0548,0.031287982,0.002238539,-0.006120231,-0.018060191,-0.005799995,-0.00115195
10/31/1958,0.0252,0.049613003,0.001089439,0.013218113,0.012037132,0.010499871,0.001153278
9/30/1958,0.0283,0.040705029,0.001840037,0.000243942,0.013849865,0.010699976,0
8/31/1958,0.0514,0.051798974,0.001903839,-0.001659939,-0.011699802,-0.00960004,0
7/31/1958,0.0149,0.042839022,0.000448043,-0.035609927,-0.043550013,-0.03199994,-0.00115195
6/30/1958,0.0463,0.049151,0.000669463,-0.009049916,-0.027810088,-0.015299929,0.001152658
5/31/1958,0.0294,0.032427978,0.000297175,-0.006759909,-0.015969866,-0.003799994,0.00115523
4/30/1958,0.0183,0.038744992,0.00109287,0.00602265,8.5978E-05,0.003099859,0
3/31/1958,0.0353,0.037602019,0.000812331,0.005188129,0.018635921,0.016300217,0.002315187
2/28/1958,0.0345,0.047101988,0.000943738,0.005284053,0.010211958,-0.004600126,0.00699288
1/31/1958,-0.0171,-0.017000983,0.001207154,0.013858072,0.010046112,-0.000799972,0.001166735
12/31/1957,0.0464,0.110500959,0.002767332,0.003383086,-0.008440197,0.009900106,0.005869176
11/30/1957,-0.0379,-0.048094948,0.002390484,0.021549727,0.030661126,0.068499758,0
10/31/1957,0.0197,0.011339999,0.002767203,0.039583122,0.053284969,0.031100048,0.003533824
9/30/1957,-0.0285,-0.083211043,0.00289711,0.004280887,-0.005019925,0.002299999,0
8/31/1957,-0.0587,-0.045188005,0.002567629,0.00024797,0.007603964,0.009500146,0.001179119
7/31/1957,-0.0531,-0.038583959,0.002520112,0.010921934,0.000174963,-0.000900103,0.001181146
6/30/1957,0.0145,-0.006039042,0.002955183,-0.001499718,-0.00408998,-0.010999908,0.004745091
5/31/1957,0.0018,0.00731903,0.002409786,-0.010610227,-0.018040162,-0.032199951,0.005966593
4/30/1957,0.0401,0.007540006,0.002556173,-0.001699935,-0.002279836,-0.007500266,0.002392089
3/31/1957,0.0402,0.024836997,0.002517847,-0.010119759,-0.022149988,-0.006599863,0.003601055
2/28/1957,0.023,0.016741014,0.002311258,0.001772773,-0.002400127,0.004999994,0.002407128
1/31/1957,-0.0295,-0.020007018,0.002389157,-0.001250094,0.002502092,0.009299989,0.003622801
12/31/1956,-0.0387,0.023608011,0.00266608,0.023739155,0.034574846,0.019699873,0.00120906
11/30/1956,0.0384,0.003808005,0.002374378,0.001139992,-0.017859661,-0.008199736,0.002423982
10/31/1956,-0.0079,0.005312964,0.002045207,-0.004720014,-0.005740294,-0.012600155,0
9/30/1956,0.0084,0.010446013,0.002477355,-0.001909955,-0.005439886,-0.010500082,0.00609822
8/31/1956,-0.0421,-0.026045988,0.001837977,0.009165764,0.004956075,0.001200083,0.001220871
7/31/1956,-0.0351,-0.013426026,0.001660913,-0.010279774,-0.018650036,-0.020799886,-0.001220036
6/30/1956,0.0547,0.028293027,0.002158211,-0.009480036,-0.02085997,-0.009300087,0.007370874
5/31/1956,0.0426,0.005572996,0.001983774,0.000292154,0.002723008,-0.001800022,0.006180469
4/30/1956,-0.0628,-0.039774031,0.002302176,0.011196052,0.022539816,0.005200035,0.004969078
3/31/1956,0.001,0.004677044,0.001850605,-0.000110302,-0.011290037,-0.011499926,0.001243647
2/29/1956,0.0726,0.043056976,0.001516231,-0.010029872,-0.014889844,-0.014600052,0.001245196
1/31/1956,0.0378,0.027781014,0.001906646,0.000311967,-0.00022013,0.002600063,0
12/31/1955,-0.0331,-0.004730006,0.002206106,0.010526193,0.008311097,0.010399834,-0.001244314
11/30/1955,0.002,0.016262978,0.001807997,-0.001090063,0.003661922,0.006300037,-0.002481122
10/31/1955,0.0782,0.046840011,0.001698056,-0.0053402,-0.004499797,-0.003000065,0.001242102
9/30/1955,-0.0274,-0.016966989,0.001817988,0.007234964,0.014413,0.007800013,0
8/31/1955,0.0145,0.010932981,0.001617391,0.008198312,0.007294822,0.007600226,0.003740915
7/31/1955,-0.0047,-0.002780988,0.00158282,0.000673733,0.000409981,-0.003800202,-0.002487961
6/30/1955,0.0643,0.00638002,0.000999908,-0.007059879,-0.010229929,-0.004099816,0.003744912
5/31/1955,0.0858,0.029337008,0.001020626,-0.003640083,-0.007610039,0.002899861,0
4/30/1955,0.0021,0.007783959,0.001387318,0.000139091,0.007291228,-0.001800007,0
3/31/1955,0.041,0.015016037,0.001042121,0.000442948,8.27537E-05,-0.000100102,0
2/28/1955,-0.0013,0.008463985,0.00099118,0.002443003,0.008734124,0.009200029,0
1/31/1955,0.0073,0.047940984,0.000852086,-0.005230069,-0.007830105,-0.006299897,0
12/31/1954,0.0215,0.020114994,0.000807312,-0.003169799,-0.024109874,-0.009700002,0
11/30/1954,0.0545,0.111247043,0.000829263,0.000461705,0.006414093,0.001700022,-0.00249039
10/31/1954,0.0847,0.077918013,0.000638133,-7.97843E-05,-0.002490191,0.002500057,0.001246748
9/30/1954,-0.0155,0.006815984,0.000695894,-0.000890131,0.000628121,0.004000009,-0.002487959
8/31/1954,0.0872,0.040964968,0.000869337,-0.002029805,-0.000969917,0.003999862,-0.00248112
7/31/1954,-0.0299,0.001442022,0.000498904,0.001090048,-0.003600192,0.001800174,-0.001239023
6/30/1954,0.0611,0.080779002,0.000506519,-0.000540169,0.013443107,0.003999889,0
5/31/1954,0.005,0.008582957,0.00059006,0.01247691,0.016263091,0.006299998,0.001241227
4/30/1954,0.0373,0.045141083,0.000510024,-0.007339703,-0.00870004,-0.004199989,0.003735585
3/31/1954,0.0536,0.014023992,0.000888172,0.004325959,0.010376884,-0.003399948,-0.002483538
2/28/1954,0.0346,0.01830093,0.00078034,0.002679817,0.005830146,0.003899936,-0.001241227
1/31/1954,0.0076,0.009434023,0.000707753,0.010030928,0.023963843,0.019800084,-0.001239024
12/31/1953,0.0562,0.075635004,0.001090892,0.006475955,0.008930056,0.012400021,0.002484204
11/30/1953,0.0069,-0.026555018,0.001278902,0.010345126,0.020608002,0.01719973,-0.001241226
10/31/1953,0.0136,0.012612979,0.000770007,0.001373996,-0.004940192,-0.007299879,-0.003707881
9/30/1953,0.0564,0.029154092,0.001251808,0.003801081,0.00743806,0.022699943,0.002478046
8/31/1953,0.0061,-0.02623403,0.001620995,0.019401065,0.029931073,0.025300233,0.00124056
7/31/1953,-0.0532,-0.062817967,0.001666131,-0.000810076,-0.000749967,-0.008500181,0.002488631
6/30/1953,0.0305,0.015193956,0.001458313,0.005551163,0.003934894,0.01769993,0.002493497
5/31/1953,-0.0116,-0.048620028,0.001836696,0.015544905,0.022258077,0.010900032,0.003754962
4/30/1953,-0.0033,0.014149018,0.001720891,-0.011660006,-0.014750028,-0.00300008,0.00250914
3/31/1953,-0.0167,-0.028742978,0.001620258,-0.009610063,-0.010510004,-0.024799709,0.001256146
2/28/1953,-0.0193,-0.006692967,0.001840975,-0.001659926,-0.008809818,-0.003300281,0.002518619
1/31/1953,-0.0137,0.026890908,0.001402216,0.000263809,-0.008680301,-0.003999949,-0.005012661
12/31/1952,-0.0027,0.040902997,0.001619867,-0.000229844,0.001177152,-0.007999849,-0.00249973
11/30/1952,0.0399,0.016008005,0.001648183,0.001946887,-0.00857997,-0.009099958,-0.001248305
10/31/1952,0.0516,0.048454096,0.001048846,-0.000559973,-0.001540057,0.010799836,0
9/30/1952,0.0037,-0.010303032,0.001392847,0.00664717,0.01477299,0.003899907,0.001249865
8/31/1952,-0.0148,-0.01608206,0.00163522,0.001851634,-0.012999814,-0.001800001,-0.001247635
7/31/1952,-0.0096,-0.000553987,0.001466954,-0.002359654,-0.006990119,0.00630003,0.001249866
6/30/1952,0.0227,0.011230054,0.001510191,-0.00343999,-0.001960064,0.00160006,0.00755722
5/31/1952,0.0513,0.02716699,0.001485807,-0.003519956,0.000301177,0.001600104,0.002524982
4/30/1952,0.0279,0.003177035,0.001305683,0.001928011,-0.00335013,0.003100012,0.001263407
3/31/1952,-0.0379,-0.05191,0.001166113,0.005385613,0.017070081,-0.000399923,0.003807378
2/29/1952,0.0527,0.017539971,0.001077278,0.00665711,0.011071781,0.007599715,0
1/31/1952,-0.0316,-0.029950023,0.001151898,-0.002020026,0.001395202,-0.008499931,-0.006305169
12/31/1951,0.0208,0.019107991,0.001547171,0.003771123,0.002817978,0.019900063,0
11/30/1951,0.044,0.004351065,0.001230982,-0.001579877,-0.006089885,0.005799978,0.003797058
10/31/1951,0.0025,-0.008316096,0.001075775,0.003248912,-0.013600292,-0.006099988,0.005089192
9/30/1951,-0.0087,-0.022227932,0.001559308,0.001614058,0.001021101,-0.014499815,0.005114535
8/31/1951,0.0046,0.021505978,0.001211871,-0.005690046,-0.007949965,-0.005700255,0.006434999
7/31/1951,0.0449,0.060457032,0.001333681,0.003554921,0.009853832,0.011400261,0
6/30/1951,0.0747,0.037302023,0.001347822,0.005773885,0.013836221,0.020499714,0.001289213
5/31/1951,-0.02,-0.052866104,0.001161694,0.004991213,-0.00615988,-0.009299927,-0.001286863
4/30/1951,-0.0348,-0.03305195,0.001245891,-0.00404016,-0.006910117,-0.001499988,0.003876246
3/31/1951,0.0542,0.036674972,0.001284661,0.005746243,-0.006249877,-0.000900082,0.001293522
2/28/1951,-0.0125,-0.047725988,0.001068982,-0.012680014,-0.015730009,-0.023699917,0.003896383
1/31/1951,0.0123,0.006079039,0.001049152,0.000654739,-0.007390086,-0.004400012,0.011826687
12/31/1950,0.0675,0.083044999,0.001257146,0.002187237,0.005780866,0.001900069,0.016021073
11/30/1950,0.0524,0.095309996,0.001104524,0.000832921,0.00162301,0.002299996,0.013531798
10/31/1950,0.0052,0.032243934,0.001057415,0.001810707,0.003502964,0.005400048,0.004076379
9/30/1950,0.0104,-0.005876889,0.001163106,9.14218E-05,-0.004769922,-0.000800102,0.005463892
8/31/1950,0.0619,0.05211887,0.001019145,-0.000390304,-0.007239886,-0.003899908,0.00687832
7/31/1950,0.0387,0.052982001,0.00096467,-0.000730106,0.001395791,0.003799811,0.008321628
6/30/1950,0.0148,0.059137008,0.000983602,0.002027074,0.005549169,0.006900104,0.009804379
5/31/1950,-0.0527,-0.077687972,0.000969685,0.000279099,-0.00250005,0.002300135,0.005633958
4/30/1950,0.0448,0.02548598,0.0010365,0.001986942,0.003310992,-0.00080007,0.004242827
3/31/1950,0.0509,0.041135117,0.000857826,0.000773146,0.002998145,-0.000800064,0.001415517
2/28/1950,0.0097,-0.003715063,0.000952042,3.97892E-05,0.000820653,0.002200089,0.00426773
1/31/1950,0.0157,0.022086052,0.000851518,0.000774228,0.002117282,0.00069994,-0.002837334
12/31/1949,0.0231,0.049156973,0.000930938,-0.000500215,-0.006120149,0.003700095,-0.004236832
11/30/1949,0.0496,0.068968965,0.000894783,0.00124893,0.005189143,-0.014500174,-0.005618126
10/31/1949,0.0071,0.001585934,0.000837248,0.000190229,0.002102851,0.002099996,0.001405562
9/30/1949,0.0357,0.04722613,0.000891601,0.000560129,0.001876958,0.006699993,-0.005593801
8/31/1949,0.0289,0.048925928,0.000863967,0.000770998,-0.001140022,0.002100054,0.004213026
7/31/1949,0.0175,0.025645017,0.000911348,0.003052919,0.011111098,0.003699948,0.002817353
6/30/1949,0.0693,0.06708195,0.000864711,0.002045825,0.003345011,0.009900141,-0.006993002
5/31/1949,0.0033,-0.00962098,0.000957315,0.004993043,0.016705077,0.008399956,0.001401162
4/30/1949,-0.0318,-0.056411997,0.001013723,0.002258119,0.001946042,0.00379991,-0.001399201
3/31/1949,-0.0153,-0.033617912,0.000924292,0.001457179,0.001147731,0.002300043,0.001401162
2/28/1949,0.0358,0.062863974,0.0009728,0.002490611,0.007448284,0.000699991,0.002808686
1/31/1949,-0.0344,-0.04811809,0.000883918,0.001109397,0.004887012,0.003800165,-0.011110664
12/31/1948,0.0071,0.01822209,0.000955511,0.002819724,0.0081719,0.003799759,-0.001387558
11/30/1948,0.036,0.008753027,0.000442975,0.003224842,0.005616802,0.013100053,-0.006887048
10/31/1948,-0.1035,-0.111648107,0.000390638,0.002053044,0.007578013,0.008499979,-0.006839941
9/30/1948,0.0725,0.064711078,0.00039318,0.001274015,0.000743086,0.002400221,-0.004086754
8/31/1948,-0.0254,-0.052578006,0.000359084,0.000998314,0.001397089,0.002399885,0
7/31/1948,0.0125,0.000611001,0.000859834,-0.000430195,0.000138965,0.005500104,0.004104262
6/30/1948,-0.0498,-0.057820009,0.000816672,-0.000230192,-0.002120138,-0.005200146,0.012464773
5/31/1948,0.008,0.004781022,0.000906018,-0.000839915,-0.008399778,-0.008299891,0.006974252
4/30/1948,0.0827,0.105921908,0.000761315,0.005335989,0.014120059,0.000799888,0.007021715
3/31/1948,0.0314,0.036752111,0.000817104,0.001914316,0.0044689,0.003799984,0.014245008
2/29/1948,0.0815,0.098570997,0.000885847,0.001761718,0.003421128,0.011499986,-0.002841364
1/31/1948,-0.0423,-0.078267015,0.000723124,0.001811974,0.004643766,0.003900144,-0.008450547
12/31/1947,-0.0349,-0.015351954,0.000726053,0.001463012,0.002025002,0.002399982,0.011395538
11/30/1947,0.0257,0.035946007,0.00078517,0.002088107,-0.019190013,0.002399888,0.012987154
10/31/1947,-0.024,-0.030253139,0.000625961,0.000591216,-0.017409978,-0.00980009,0.00580645
9/30/1947,0.0263,0.028242157,0.000644834,-0.002310364,-0.003740117,-0.0098999,0
8/31/1947,-0.0097,0.011510874,0.000647663,2.8291E-05,-0.004349702,-0.01309981,0.023773978
7/31/1947,-0.0246,-0.00369699,0.000276498,0.00259866,0.008131715,-0.007100211,0.010510996
6/30/1947,0.0408,0.078917094,0.000299898,0.000576131,0.006251319,0.002000204,0.009090746
5/31/1947,0.0613,0.055159969,0.00030401,0.000781082,0.001017806,0.000399935,0.007633588
